id;titulo;zipNome;remotePath;destPath
"4073";"Matriz Bordado Polícia Militar do Mato Grosso do Sul";"policiamilitarmatogrossosul-4pbbio.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/policiamilitarmatogrossosul-4pbbio.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\policiamilitarmatogrossosul-4pbbio.zip"
"4078";"Matriz Bordado Brasão Medicina Unicesumar";"medicinaunicesumar-wrr60q.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicinaunicesumar-wrr60q.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinaunicesumar-wrr60q.zip"
"4171";"Matriz Bordado Escudo Nutrição 3";"escudonutricao-l1zhqx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/escudonutricao-l1zhqx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\escudonutricao-l1zhqx.zip"
"4179";"Coleção de Matrizes Menina Anjo";"MeninaAnjo-kuomku.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/MeninaAnjo-kuomku.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\MeninaAnjo-kuomku.zip"
"4194";"Matriz Bordado Brasão Nutrição 1";"brasaonutricao-r4uydm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/brasaonutricao-r4uydm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasaonutricao-r4uydm.zip"
"4200";"Matriz Bordado Animais Safari";"animais-safari-qwfk4u.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/animais-safari-qwfk4u.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\animais-safari-qwfk4u.zip"
"4205";"Matriz Bordado Abelha Margarida";"Abelhas-Margaridas-7dn8mm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Abelhas-Margaridas-7dn8mm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Abelhas-Margaridas-7dn8mm.zip"
"4219";"Matriz Bordado Três Margaridas";"Trio-Margarida-fwsz1b.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Trio-Margarida-fwsz1b.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Trio-Margarida-fwsz1b.zip"
"4227";"Matriz Bordado Melancia";"Melancia-bx9xhi.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Melancia-bx9xhi.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Melancia-bx9xhi.zip"
"4242";"Matriz Bordado Sapo Cowboy";"sapo-cowboy-riaogn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/sapo-cowboy-riaogn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\sapo-cowboy-riaogn.zip"
"4254";"Matriz Bordado Sorvete Colorido";"SorveteColorido-rdn7s8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/SorveteColorido-rdn7s8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\SorveteColorido-rdn7s8.zip"
"4313";"Matriz Bordado Gatinha Marie - Pontos Leves";"gatinhamarie-bgecox.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/gatinhamarie-bgecox.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\gatinhamarie-bgecox.zip"
"4455";"Matriz Bordado Universidad de Buenos Aires";"buenosaires-9rth3b.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/buenosaires-9rth3b.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\buenosaires-9rth3b.zip"
"4460";"Matriz Bordado 2º Batalhão da Polícia do Exército - BPE";"2BPE-iwt0vx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/2BPE-iwt0vx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\2BPE-iwt0vx.zip"
"4465";"Matriz Bordado Desenho Animado Bolofofos 1";"bolofofos-1tp0p1.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/bolofofos-1tp0p1.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bolofofos-1tp0p1.zip"
"4471";"Matriz Bordado Cruz IHS 1";"IHS1-ubyo3y.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/IHS1-ubyo3y.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\IHS1-ubyo3y.zip"
"4476";"Matriz Bordado Cálice JHS";"jhs1-8tum8e.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/jhs1-8tum8e.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\jhs1-8tum8e.zip"
"4481";"Matriz Bordado Coroa de Espinhos IHS";"ihscoroa-y86yh8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/ihscoroa-y86yh8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ihscoroa-y86yh8.zip"
"4486";"Matriz Bordado Símbolo Peixe Jesus";"jesuspeixe-0yyigf.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/jesuspeixe-0yyigf.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\jesuspeixe-0yyigf.zip"
"4494";"Matriz Bordado Liga Acadêmica de Cardiologia Mandic";"ligaacademica-uopnhd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/ligaacademica-uopnhd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ligaacademica-uopnhd.zip"
"4502";"Matriz Bordado Logo Massoterapia 4";"massoterapia4-y8velt.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia4-y8velt.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\massoterapia4-y8velt.zip"
"4508";"Matriz Bordado Goku Deus Blue";"gokublue-elo1xc.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/gokublue-elo1xc.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\gokublue-elo1xc.zip"
"4517";"Matriz Bordado Logo Unama Veritas";"unamaveritas-2xp0ge.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/unamaveritas-2xp0ge.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unamaveritas-2xp0ge.zip"
"4521";"Matriz Bordado Unama Universidade Ser Educacional";"unama-ser-cx8ghq.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/unama-ser-cx8ghq.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unama-ser-cx8ghq.zip"
"4525";"Matriz Bordado Logo Massoterapia 5";"massoterapia5-80ncbv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia5-80ncbv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\massoterapia5-80ncbv.zip"
"4531";"Matriz Bordado Vegeta Super";"Vegetta-nwq7av.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Vegetta-nwq7av.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Vegetta-nwq7av.zip"
"4537";"Matriz Bordado Universidade Unimes";"unimes-ytlvvo.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/unimes-ytlvvo.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unimes-ytlvvo.zip"
"4542";"Matriz Bordado Polícia Militar da Bahia";"policiabahia-g4htmj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/policiabahia-g4htmj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\policiabahia-g4htmj.zip"
"4547";"Matriz Bordado Brasão Odontologia³";"Odontologia3-hgd7zy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Odontologia3-hgd7zy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Odontologia3-hgd7zy.zip"
"4553";"Matriz Bordado Brasão Estética e Cosmética 2";"brasaoestetica-kb6gq7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/brasaoestetica-kb6gq7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasaoestetica-kb6gq7.zip"
"4560";"Matriz Bordado Cientista 1";"cientista1-y83ts5.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/cientista1-y83ts5.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cientista1-y83ts5.zip"
"4565";"Matriz Bordado Cientista 2";"cientista2-dycmsl.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/cientista2-dycmsl.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cientista2-dycmsl.zip"
"4570";"Matriz Bordado Química Cientista";"quimicacientista-hdqhmy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/quimicacientista-hdqhmy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\quimicacientista-hdqhmy.zip"
"4575";"Matriz Bordado UFMT";"UFMT-rnwyn5.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/UFMT-rnwyn5.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\UFMT-rnwyn5.zip"
"4582";"Matriz Bordado Brasão Odontologia⁴";"odontologia4-lhhf09.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/odontologia4-lhhf09.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\odontologia4-lhhf09.zip"
"4595";"Matriz Bordado Brasão Medicina 4";"medicina4-uy71eu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicina4-uy71eu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicina4-uy71eu.zip"
"4600";"Matriz Bordado Brasão Medicina 5";"medicina4-uy71eu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicina4-uy71eu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicina4-uy71eu.zip"
"4604";"Matriz Bordado Brasão Medicina 6";"brasao-medicina-hho15v.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/brasao-medicina-hho15v.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasao-medicina-hho15v.zip"
"4609";"Matriz Bordado Medicina Zarns FTC";"medicinazarns-neg9ke.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicinazarns-neg9ke.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinazarns-neg9ke.zip"
"4614";"Matriz Bordado Escola de Medicina e Cirurgia do RJ";"escolamedicinarj-izfpln.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/escolamedicinarj-izfpln.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\escolamedicinarj-izfpln.zip"
"4619";"Matriz Bordado Brasão Medicina 7";"medicina7-qfobhz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicina7-qfobhz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicina7-qfobhz.zip"
"4624";"Matriz Bordado Brasão Medicina 8";"medicina8-pnux5f.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicina8-pnux5f.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicina8-pnux5f.zip"
"4631";"Matriz Bordado Faculdade Multivix Medicina";"medicinamultivix-fxt6wr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicinamultivix-fxt6wr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinamultivix-fxt6wr.zip"
"4636";"Matriz Bordado Brasão Medicina 9";"medicina9-3e9k3x.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicina9-3e9k3x.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicina9-3e9k3x.zip"
"4641";"Matriz Bordado Universidade Presbiteriana Mackenzie";"Mackenzie-w5p6ix.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/Mackenzie-w5p6ix.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Mackenzie-w5p6ix.zip"
"4646";"Matriz Bordado Universidad Central del Paraguay";"universidadparaguay-8vuiud.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/universidadparaguay-8vuiud.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\universidadparaguay-8vuiud.zip"
"4651";"Matriz Bordado Faculdade de Medicina e Cirurgia do Pará";"faculdadepara-mayqq7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/faculdadepara-mayqq7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\faculdadepara-mayqq7.zip"
"4656";"Matriz Bordado Medicina Cesupa Pará";"medicinacesupa-uo86yw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicinacesupa-uo86yw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinacesupa-uo86yw.zip"
"4661";"Matriz Bordado Liga Acadêmica de Cirurgia Cardíaca Unimes";"medicinaunimes-mzerig.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/05/medicinaunimes-mzerig.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinaunimes-mzerig.zip"
"4667";"Matriz Bordado Brasão Psicologia 4";"brasaopsicologia4-vub5xt.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/brasaopsicologia4-vub5xt.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasaopsicologia4-vub5xt.zip"
"4677";"Matriz Bordado Cavalo Crioulo";"CavaloCrioulo-jryhme.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/CavaloCrioulo-jryhme.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\CavaloCrioulo-jryhme.zip"
"4683";"Matriz Bordado Banguela & Fúria da Luz";"Como-Treinar-o-Seu-Dragao-ikbxct.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Como-Treinar-o-Seu-Dragao-ikbxct.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Como-Treinar-o-Seu-Dragao-ikbxct.zip"
"4696";"Coleção de Matrizes Brasões Escolas de Hogwarts";"Brasoes-Harry-Potter-j2kat7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Brasoes-Harry-Potter-j2kat7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Brasoes-Harry-Potter-j2kat7.zip"
"4708";"Matriz Bordado Medicina Batimento";"medicinabatimento-mtse1j.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/medicinabatimento-mtse1j.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\medicinabatimento-mtse1j.zip"
"4714";"Matriz Bordado Jesus 1";"JESUS1-kgtxyd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/JESUS1-kgtxyd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\JESUS1-kgtxyd.zip"
"4725";"Matriz Bordado Jesus 2";"jesus2-xkzgxo.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/jesus2-xkzgxo.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\jesus2-xkzgxo.zip"
"4730";"Matriz Bordado Logo Gastronomia";"gastronomia-i6jhfz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/gastronomia-i6jhfz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\gastronomia-i6jhfz.zip"
"4737";"Matriz Bordado Goku Kids";"goku-kids-okft7u.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/goku-kids-okft7u.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\goku-kids-okft7u.zip"
"4742";"Matriz Bordado Brasão Pedagogia 1";"pedagogia1-bs3er9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia1-bs3er9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\pedagogia1-bs3er9.zip"
"4746";"Matriz Bordado Brasão Pedagogia 2";"pedagogia2-hy07rq.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia2-hy07rq.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\pedagogia2-hy07rq.zip"
"4753";"Matriz Bordado Brasão Pedagogia 3";"pedagogia3-rkquso.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia3-rkquso.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\pedagogia3-rkquso.zip"
"4789";"Coleção de Matrizes Capivaras Style";"Capivaras-Style-urmmbj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Capivaras-Style-urmmbj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Capivaras-Style-urmmbj.zip"
"4820";"Matriz Bordado Bandeira Brasil 5cm";"bandeirabrasil-5nz8bp.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabrasil-5nz8bp.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirabrasil-5nz8bp.zip"
"4825";"Matriz Bordado Bandeira Pará 5cm";"bandeirapara-5jrpbk.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirapara-5jrpbk.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirapara-5jrpbk.zip"
"4838";"Matriz Bordado Bandeira Brasil Japão 5cm";"brasil-japao-q2c6fg.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/brasil-japao-q2c6fg.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasil-japao-q2c6fg.zip"
"4845";"Matriz Bordado Bandeira Estado de Goiás 5cm";"bandeiragoias-pmnlie.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeiragoias-pmnlie.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeiragoias-pmnlie.zip"
"4852";"Matriz Bordado Bandeira Japão 5cm";"bandeirajapao-w8b8qm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirajapao-w8b8qm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirajapao-w8b8qm.zip"
"4861";"Matriz Bordado Bandeira Bahia 5cm";"bandeirabahia-7hmefb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabahia-7hmefb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirabahia-7hmefb.zip"
"4868";"Matriz Bordado Bandeira Bolívia 5cm";"bandeirabolivia-8qdlvw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabolivia-8qdlvw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirabolivia-8qdlvw.zip"
"4873";"Matriz Bordado Bandeira Chile 5cm";"bandeirachile-vs8qzu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeirachile-vs8qzu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeirachile-vs8qzu.zip"
"4878";"Matriz Bordado Bandeira Paraguay 5cm";"paraguay-ps55qw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/paraguay-ps55qw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\paraguay-ps55qw.zip"
"4883";"Matriz Bordado Bandeira EUA 8cm";"bandeiraeua-99l8kq.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeiraeua-99l8kq.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeiraeua-99l8kq.zip"
"4888";"Matriz Bordado Caveira EUA";"caveirausa-maux6x.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/caveirausa-maux6x.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\caveirausa-maux6x.zip"
"4895";"Matriz Bordado Bandeira EUA Exército";"Bandeira-Exercito-Usa-ti1onq.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Bandeira-Exercito-Usa-ti1onq.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Bandeira-Exercito-Usa-ti1onq.zip"
"4900";"Matriz Bordado Bandeira SP Nego";"bandeira-spnego-td7l68.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-spnego-td7l68.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-spnego-td7l68.zip"
"4906";"Matriz Bordado Bandeira Brasil Negativa";"bandeira-brasil-6xjw6o.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-brasil-6xjw6o.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-brasil-6xjw6o.zip"
"4927";"Matriz Bordado Ostensório Litúrgico";"Ostensorio-1yahtm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Ostensorio-1yahtm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Ostensorio-1yahtm.zip"
"4932";"Matriz Bordado Dentinho Escova";"dentinho-escova-ofvd6a.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/dentinho-escova-ofvd6a.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\dentinho-escova-ofvd6a.zip"
"4937";"Matriz Bordado Escudo Nutrição 2";"Nutricao-ylkaqx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/Nutricao-ylkaqx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Nutricao-ylkaqx.zip"
"4942";"Matriz Bordado Brasão Técnico em Enfermagem";"tecenfermagem-bkhgmh.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/tecenfermagem-bkhgmh.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\tecenfermagem-bkhgmh.zip"
"4950";"Matriz Bordado Bandeira Acre";"bandeira-acre-bqilto.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-acre-bqilto.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-acre-bqilto.zip"
"4956";"Matriz Bordado Bandeira Amapá";"bandeira-amapa-qyp5or.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-amapa-qyp5or.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-amapa-qyp5or.zip"
"4961";"Matriz Bordado Bandeira Amazonas";"bandeira-amazonas-kvetj0.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-amazonas-kvetj0.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-amazonas-kvetj0.zip"
"4967";"Matriz Bordado Bandeira Rondônia";"bandeira-rondonia-vvuwin.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-rondonia-vvuwin.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-rondonia-vvuwin.zip"
"4972";"Matriz Bordado Bandeira Roraima";"bandeira-roraima-i84bwp.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-roraima-i84bwp.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-roraima-i84bwp.zip"
